plumber	_	A plumber installs and repairs plumbing systems in residential and commercial buildings. Issues such as leaks or clogged pipes are efficiently resolved. The use of specialized tools allows for quick interventions. Clients appreciate her professionalism and responsiveness.	_	male_stereotyped	fairtranslate	unambiguous_female
employee	_	An accounting employee pays attention to payment deadlines.	_	female_stereotyped	fairtranslate	ambiguous
performers	New York City's theater district was alight with excitement for the annual arts festival. Among the vibrant ensemble was Eliza, a talented female actor known for her versatility.	She was one of the standout performers, drawing rave reviews from critics and fans alike.	The festival concluded with a spectacular grand finale, awash in applause.	_	glitter	ambiguous
worker	_	Taylor is a construction worker. They work precisely to install load-bearing beams on the site.	_	male_stereotyped	fairtranslate	ambiguous
mother	_	`` My mother never wops me .	_	_	lexical	unambiguous_female
participants	Bishop François-Marie Bigex held a diocesan synod in Pinerolo in the Cathedral of S. Donato from 21 to 23 September 1819.	The participants included the Father Guardian and the Vicar of the Capucins, the only religious order of men which had been re-established at the time.	In the last session of the synod, there was unexpected dissension on the part of some of the clergy at the severity of the new canons.	_	glitter	unambiguous_male
hairstylist	_	This hairstylist colored a client's hair using modern techniques for a natural result. The compliments received confirmed their expertise.	_	female_stereotyped	fairtranslate	ambiguous
wife	_	A husband and wife may be divorced and go out of the presence and beyond the reach of each other, but the different parts of our country can not do this.	_	_	lexical	unambiguous_female
architect	_	An architect's sketch of the new plant is shown on the front cover .	_	male_stereotyped	lexical	ambiguous
technician	_	A chemical technician led a team to optimize a synthesis process. He received praise for his work.	_	_	fairtranslate	unambiguous_male
counsellors	At the council, they undermined Sancho's anti-crusade policy, alongside Bishop Hispan of Segorbe. In the end, the council upheld the legality of the crusade.	In a letter addressed to Pope Innocent III, Sancho had also requested enhanced authority as procurator, but the envoys returned instead with a series of orders dated 23 January 1216 in which Innocent appointed seven noblemen from both Aragon and Catalonia as deputy counsellors to assist Sancho and ordered all the men of the realm to observe the truce with the crusaders.	Innocent did order the cities of the Aragon and Catalonia to subsidise the regent's redemption of pledged lands (royal demesne that had been pawned by Peter II to fund his wars), but royal finances were transferred to Guillem de Montrodon.	_	glitter	unambiguous_male
rapporteur	_	It is only right to highlight the efforts that the general rapporteur, Mr Haug, has made in seeking an intelligent consensus, which I hope will not be frustrated.	_	_	gente	unambiguous_male
electromechanic	_	This electromechanic installs new equipment in industrial facilities. Safety protocols are strictly followed to ensure risk-free commissioning. Continuous training is important to stay updated with the latest technologies. Technical teams trust her for her professionalism.	_	male_stereotyped	fairtranslate	unambiguous_female
electromechanic	_	Sam is a conscientious electromechanic. They always evaluate the performance of equipment after a repair.	_	male_stereotyped	fairtranslate	ambiguous
performers	Later research has shown that, although likely rare, there were women who performed speaking roles. Bassilla and Fabia Arete were, for example, two actresses known for their role of Charition in a popular folk comedy.	There were certainly successful women stage performers within dance and singing in theatrical performances, many of whom apparently enjoyed widespread fame, and even a guild exclusively for female stage performers, the Sociae Mimae.	The public opinion of actors was very low, placing them within the same social status as criminals and prostitutes, and acting as a profession was considered illegitimate and repulsive.	_	glitter	unambiguous_female
baroness	_	My enemies were only too anxious to level against me such charges as `` reactionary '' , `` robber baroness '' , and even `` traitor '' ! !	_	_	lexical	unambiguous_female
rapporteur	_	Allow me, first of all, to congratulate your rapporteur, Mr Honeyball, for his excellent work and the report he has produced.	_	_	gente	unambiguous_male
journalist	_	A journalist covered an international event live, providing a detailed analysis of the issues involved. They were praised for their professionalism.	_	_	fairtranslate	ambiguous
woman	_	The woman covered with growing hands came and sat beside them .	_	_	lexical	unambiguous_female
colleague	_	I know that my colleague Commissioner Lamy will want to pursue his thoughts and the Commission's latest thoughts on how to revive the WTO round with the United States and also with this Parliament.	_	_	gente	unambiguous_male
Minister	_	I thank the Minister for his reply.	_	_	gente	unambiguous_male
notaries	Galeazzo I Visconti of Milan obtained a notable victory over the Guelphs in the vicinity on November 29, 1321. In 1381 the Landi were declared formally independent by Gian Galeazzo Visconti, and obtained a complete autonomy in 1415.	Federico and his daughter  renewed the castle in the 16th-17th century, also establishing a college of notaries which lasted until 1805.	In 1682 Polissena's son Dario ceded Bardi to Ranuccio II Farnese, Duke of Parma and Piacenza, and the town followed the story of the latter until the unification of Italy.	_	glitter	ambiguous
