seed	sentence	label
Commissioner	I am full of confidence concerning what the Commissioner has said so far and look forward to her winding-up remarks.	unambiguous_female
Chief	Chief Minister Peter Caruana has wisely asked us to report directly to her.	unambiguous_female
Commissioner	We should consider the speech made by Mrs Sadako Ogata, the UN High Commissioner for Refugees, as a challenge; basically what she said was that the long life of the UNHCR reflected the international community's inability to prevent prejudice, persecution, poverty and all the other reasons which result in conflict.	unambiguous_female
candidate	The UN system should be very pleased to have attracted as outstanding a candidate as Mrs Lubbers and I am sure she will do very distinguished service for the UNHCR and for the whole UN system.	unambiguous_female
General	And, on one occasion, General Pinochet decided to come to Europe and, as soon as she set foot here, the European police forces set out to ensure that General Pinochet took responsibility for her actions.	unambiguous_female
Chilean	The Chilean Government guaranteed that in Chile General Pinochet would have a fair trial and General Pinochet has indeed now lost her immunity and the justice system is initiating proceedings against her.	unambiguous_female
President	Even if a few passports have been returned, even if President Ben Ali delivered a speech on the freedom of the press and improved prison conditions on the anniversary of her taking power, there has been a marked deterioration in the civil rights situation in Tunisia.	unambiguous_female
Secretary	The Secretary-General of the league, Khemaïs Ksila, who has already spent two years in prison, has been sentenced to a heavy fine which she cannot afford to pay and therefore risks another spell in prison.	unambiguous_female
NOTHING	She needs to receive care and be released immediately.	unambiguous_female
spokesperson	We worked closely with the spokesperson, Mrs Sbarbati, and we are grateful to her for that.	unambiguous_female
colleague	One way in which we could address the problem would be to adopt Amendment No 4, tabled by my colleague, Mrs Alavanos, which aims to improve housing and transport.	unambiguous_female
rapporteur	The rapporteur has researched this area very thoroughly and made an excellent report even if I might not agree with all of it, and she pointed out that it seems we did not do so well in the past.	unambiguous_female
delegate	I would like to commend the delegate on her work.	unambiguous_female
colleague	I can fully concur with the view taken by my colleague, Mrs Jan Mulder, in this respect.	unambiguous_female
defendant	We demand that the defendant proves she did not discriminate and that she provides documentary evidence.	unambiguous_female
President	The President of Italy addressed this House today and she said that it was not the aim of this Union to negate national values.	unambiguous_female
teacher	In my country, Italy, a teacher colleague of mine who was Catholic by religion but taught in a State school was dismissed because she became pregnant, she did not have an abortion and she was not married.	unambiguous_female
